impacto_presupuestario_mes,ejercicio_presupuestario,servicio_id,servicio_desc,programa_id,programa_desc,inciso_id,inciso_desc,fuente_financiamiento_id,fuente_financiamiento_desc,credito_presupuestado,credito_vigente,credito_comprometido,credito_devengado,credito_pagado,ultima_actualizacion_fecha
3,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,0.0,0.0,0.00442217,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,1.05498458,3.8874152,3.49723673,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,2,Bienes de Consumo,1.1,Tesoro Nacional,0.0,0.0,0.540061,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,2,Bienes de Consumo,1.1,Tesoro Nacional,0.0,0.0,0.318997,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,2,Bienes de Consumo,1.1,Tesoro Nacional,0.0,0.0,0.03641,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,2,Bienes de Consumo,1.1,Tesoro Nacional,0.0,0.0,0.0106,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,2.47717544,2.47717544,0.05853037,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.01545264,0.01545264,0.02967241,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.02356939,0.02356939,0.03616388,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,-5.0,0.0,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,35.62462847,35.62462847,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,-5.0,9.8248293,9.8248293,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,6.67149564,6.67149564,0.19265809,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,1.05826026,1.05826026,1.05826026,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,1.5253619,1.5253619,1.5253619,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,30.61347874,56.44686953,40.24926566,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.01422932,0.01422932,0.01422932,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.08817801,0.08817801,0.08817801,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.0128021,0.0128021,0.0050609,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.52253316,0.52253316,0.39435118,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.05081855,0.05081855,0.05081855,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.00511808,0.00511808,0.00511808,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.06129725,0.06129725,0.06129725,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.548289,0.548289,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.0,1.160586,1.160586,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,10.0,1.0,1.0,1.6,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,4,Bienes de Uso,1.5,Crédito Interno,0.0,0.0,5.217072,0.11196,0.11196,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,20,Planificacion Territorial de la Inversion Publica,3,Servicios No Personales,2.2,Crédito Externo,0.0,0.0,11.21904258,5.25268082,5.25268082,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,20,Planificacion Territorial de la Inversion Publica,3,Servicios No Personales,2.2,Crédito Externo,0.0,0.0,0.31401336,1.96263426,0.04000176,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,20,Planificacion Territorial de la Inversion Publica,3,Servicios No Personales,2.2,Crédito Externo,0.0,0.0,0.00428798,0.00428798,0.00428798,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,20,Planificacion Territorial de la Inversion Publica,3,Servicios No Personales,2.2,Crédito Externo,0.0,-12.0,-0.17206248,0.4833714,1.05277404,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,20,Planificacion Territorial de la Inversion Publica,3,Servicios No Personales,2.2,Crédito Externo,0.0,0.0,0.03476724,0.03476724,0.03476724,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,20,Planificacion Territorial de la Inversion Publica,5,Transferencias,1.5,Crédito Interno,0.0,160.0,0.0,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,20,Planificacion Territorial de la Inversion Publica,5,Transferencias,2.2,Crédito Externo,0.0,0.0,33.7719488,33.7719488,33.7719488,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,20,Planificacion Territorial de la Inversion Publica,5,Transferencias,2.2,Crédito Externo,0.0,0.0,21.120294,21.120294,21.120294,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,20,Planificacion Territorial de la Inversion Publica,5,Transferencias,2.2,Crédito Externo,0.0,0.0,21.120294,21.120294,21.120294,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,20,Planificacion Territorial de la Inversion Publica,5,Transferencias,2.2,Crédito Externo,0.0,250.0,0.0,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,20,Planificacion Territorial de la Inversion Publica,5,Transferencias,2.2,Crédito Externo,0.0,0.0,32.057064,32.057064,32.057064,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,20,Planificacion Territorial de la Inversion Publica,3,Servicios No Personales,2.2,Crédito Externo,0.0,0.2,0.0,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,20,Planificacion Territorial de la Inversion Publica,5,Transferencias,1.5,Crédito Interno,0.0,12.0,0.0,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,20,Planificacion Territorial de la Inversion Publica,5,Transferencias,1.5,Crédito Interno,0.0,12.0,0.0,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,20,Planificacion Territorial de la Inversion Publica,5,Transferencias,1.5,Crédito Interno,0.0,12.0,0.0,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,20,Planificacion Territorial de la Inversion Publica,5,Transferencias,1.5,Crédito Interno,0.0,12.0,0.0,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,20,Planificacion Territorial de la Inversion Publica,5,Transferencias,1.5,Crédito Interno,0.0,12.0,0.0,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,20,Planificacion Territorial de la Inversion Publica,5,Transferencias,1.5,Crédito Interno,0.0,12.0,0.0,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,20,Planificacion Territorial de la Inversion Publica,5,Transferencias,1.5,Crédito Interno,0.0,12.0,0.0,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,20,Planificacion Territorial de la Inversion Publica,5,Transferencias,1.5,Crédito Interno,0.0,12.0,0.0,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,20,Planificacion Territorial de la Inversion Publica,5,Transferencias,1.5,Crédito Interno,0.0,12.0,0.0,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,20,Planificacion Territorial de la Inversion Publica,5,Transferencias,1.5,Crédito Interno,0.0,12.0,0.0,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,20,Planificacion Territorial de la Inversion Publica,5,Transferencias,1.5,Crédito Interno,0.0,12.0,0.0,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,20,Planificacion Territorial de la Inversion Publica,5,Transferencias,1.5,Crédito Interno,0.0,12.0,0.0,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,20,Planificacion Territorial de la Inversion Publica,5,Transferencias,2.2,Crédito Externo,0.0,150.0,0.0,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,20,Planificacion Territorial de la Inversion Publica,5,Transferencias,2.2,Crédito Externo,0.0,100.0,0.0,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,20,Planificacion Territorial de la Inversion Publica,5,Transferencias,2.2,Crédito Externo,0.0,100.0,0.0,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,20,Planificacion Territorial de la Inversion Publica,5,Transferencias,2.2,Crédito Externo,0.0,100.0,0.0,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,20,Planificacion Territorial de la Inversion Publica,5,Transferencias,2.2,Crédito Externo,0.0,150.0,0.0,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,44,Desarrollo Sustentable de la Cuenca Matanza - Riachuelo,3,Servicios No Personales,2.2,Crédito Externo,0.0,1.669,1.32356472,1.32356472,1.32356472,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,44,Desarrollo Sustentable de la Cuenca Matanza - Riachuelo,3,Servicios No Personales,2.2,Crédito Externo,0.0,0.0,3.11291306,3.11291306,3.11291306,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,44,Desarrollo Sustentable de la Cuenca Matanza - Riachuelo,3,Servicios No Personales,2.2,Crédito Externo,0.0,127.0,0.0,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,44,Desarrollo Sustentable de la Cuenca Matanza - Riachuelo,5,Transferencias,2.2,Crédito Externo,0.0,134.0,9.56588709,9.56588709,9.56588709,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,44,Desarrollo Sustentable de la Cuenca Matanza - Riachuelo,5,Transferencias,2.2,Crédito Externo,0.0,1936.07,76.78855516,76.78855516,76.78855516,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,44,Desarrollo Sustentable de la Cuenca Matanza - Riachuelo,5,Transferencias,2.2,Crédito Externo,0.0,1228.93,0.0,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,44,Desarrollo Sustentable de la Cuenca Matanza - Riachuelo,4,Bienes de Uso,2.2,Crédito Externo,0.0,516.614022,307.52597566,307.52597566,96.57924916,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,44,Desarrollo Sustentable de la Cuenca Matanza - Riachuelo,4,Bienes de Uso,2.2,Crédito Externo,0.0,74.0,39.49823123,39.49823123,39.49823123,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,48,Acciones de la Unidad Plan Belgrano,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.07619034,0.07619034,0.07619034,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.00646,0.00646,0.00646,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.0011,0.0011,0.0011,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.0,0.0,0.00039,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.0,0.0,0.001678,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.24360799,0.24360799,0.49329396,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.00023092,0.00023092,0.00023092,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.05784783,0.05784783,0.03856522,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.00074762,0.00074762,0.00074762,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.00209094,0.00209094,0.00209094,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.00678136,0.00678136,0.00678136,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.102,0.102,0.102,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.028,0.028,0.028,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.00149889,0.00149889,0.00149889,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.02997748,0.02997748,0.02997748,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,0.66608006,0.7858288,0.77889548,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,1.40517504,1.6561712,1.64176415,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,0.06633297,0.60375714,0.57310939,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,0.00884097,0.08495103,0.07884922,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,0.97562319,1.1552328,1.14516464,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,0.96601024,1.14553474,1.13644781,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,0.06141388,0.56892151,0.54095188,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.0005034,0.0005034,0.0005034,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.00105,0.00105,0.00105,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.00235353,0.00235353,0.00235353,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.00188541,0.00188541,0.00188541,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.00021911,0.00021911,0.00021911,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.00036114,0.00036114,0.00016867,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.00055353,0.00055353,0.00055353,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.00023092,0.00023092,0.00023092,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.01572645,0.05051442,0.05051442,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.00556,0.00556,0.00556,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.00278989,0.00278989,0.00278989,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.0118,0.0118,0.0118,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.014704,0.014704,0.014704,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.023,0.023,0.023,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.009904,0.009904,0.009904,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.12316,0.12316,0.12316,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.019145,0.019145,0.019145,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,66,Prevencion Sismica,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.0044505,0.0044505,0.0044505,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,68,Infraestructura de Obras de Transporte,4,Bienes de Uso,1.3,Recursos con Afectación Específica,0.0,2500.0,2377.1650288,373.02568261,241.11899892,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,68,Infraestructura de Obras de Transporte,4,Bienes de Uso,1.3,Recursos con Afectación Específica,0.0,-1000.0,0.0,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,68,Infraestructura de Obras de Transporte,4,Bienes de Uso,1.3,Recursos con Afectación Específica,0.0,-1500.0,0.0,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,72,"Formulacion, Programacion, Ejecucion y Control de Obras Publicas",1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,0.85178898,1.0094304,1.00059363,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,72,"Formulacion, Programacion, Ejecucion y Control de Obras Publicas",1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,1.06503762,1.26413515,1.25389331,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,72,"Formulacion, Programacion, Ejecucion y Control de Obras Publicas",1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,0.0,0.0,0.0157411,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,72,"Formulacion, Programacion, Ejecucion y Control de Obras Publicas",1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,0.06166926,0.56690565,0.56187885,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,72,"Formulacion, Programacion, Ejecucion y Control de Obras Publicas",1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,0.21455166,0.25497478,0.25395085,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,72,"Formulacion, Programacion, Ejecucion y Control de Obras Publicas",1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,0.00357961,0.06130587,0.05986022,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,72,"Formulacion, Programacion, Ejecucion y Control de Obras Publicas",1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,0.01467561,0.12560512,0.11664096,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,72,"Formulacion, Programacion, Ejecucion y Control de Obras Publicas",1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,0.010533,0.010533,0.010533,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,72,"Formulacion, Programacion, Ejecucion y Control de Obras Publicas",1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,0.23738422,0.23738422,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,72,"Formulacion, Programacion, Ejecucion y Control de Obras Publicas",1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,2.39690501,2.83007696,2.79766224,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,72,"Formulacion, Programacion, Ejecucion y Control de Obras Publicas",1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,1.20164316,1.42076402,1.4050012,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,72,"Formulacion, Programacion, Ejecucion y Control de Obras Publicas",1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,0.13898354,1.09913814,1.02643161,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,72,"Formulacion, Programacion, Ejecucion y Control de Obras Publicas",3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.0879009,0.0879009,0.0879009,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,72,"Formulacion, Programacion, Ejecucion y Control de Obras Publicas",3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.069773,0.069773,0.069773,Última actualización del ejercicio 2021: 07 Junio 2021.
3,2021,364,Ministerio de Obras Públicas,72,"Formulacion, Programacion, Ejecucion y Control de Obras Publicas",3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.027276,0.027276,0.027276,Última actualización del ejercicio 2021: 07 Junio 2021.
